"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW"
"2022-08-06",27,17842,19707,16176,1344,6545,8431,13861,0,624,817,991,1059,-210,-531,999,1397,0
"2022-08-06",28,17287,19155,15804,1424,6545,8199,13861,0,627,804,988,1056,-210,-531,998,1387,0
"2022-08-06",29,16716,18478,15395,1515,6545,8003,13861,0,571,599,883,1004,-210,-481,618,1261,0
"2022-08-06",30,16656,18401,15422,1606,6545,7745,13861,0,559,592,876,1001,-210,-476,604,1216,0
"2022-08-06",31,17053,18814,15766,1649,6545,7336,13861,0,714,797,893,1001,-210,-337,914,843,0
"2022-08-06",32,17314,19012,16076,1692,6545,6800,13861,0,673,780,854,1001,-210,-315,902,768,0
"2022-08-06",33,17928,19243,16657,1730,6545,6046,13861,0,39,-152,-226,722,-210,-188,18,395,0
"2022-08-06",34,18975,20482,17670,1768,6545,5229,13861,0,8,-232,-328,659,-210,-188,-41,355,0
"2022-08-06",35,20641,23120,19194,1729,6545,4361,13861,0,8,-794,-855,105,-210,-58,-54,445,0
"2022-08-06",36,22121,24621,20590,1690,6545,3542,13861,0,9,-833,-893,103,-210,0,-55,467,0
"2022-08-06",37,23006,25872,21506,1653,6545,2733,13861,0,4,-883,-922,-198,-125,0,-234,605,0
"2022-08-06",38,23634,26462,22170,1616,6545,1886,13861,0,7,-885,-921,-228,-47,0,-240,622,0
"2022-08-06",39,23883,26998,22404,1507,6545,1191,13861,0,3,-925,-828,-567,16,0,-292,613,0
"2022-08-06",40,23976,27091,22478,1397,6545,556,13861,0,2,-925,-826,-569,31,0,-293,584,0
"2022-08-06",41,23825,26991,22215,1329,6545,139,13861,0,5,-802,-971,-466,60,41,-422,233,0
"2022-08-06",42,23990,27157,22389,1260,6545,2,13861,0,7,-793,-981,-460,68,1,-426,190,0
"2022-08-06",43,24306,27342,22718,1239,6545,0,13861,0,10,-653,-967,-459,52,0,-447,199,0
"2022-08-06",44,23981,27027,22377,1218,6545,0,13861,0,7,-647,-961,-460,-23,0,-448,178,0
"2022-08-06",45,23247,26409,21657,1243,6545,0,13861,0,8,-726,-751,-563,22,0,-516,-98,0
"2022-08-06",46,22232,25482,20669,1268,6545,0,13861,0,8,-720,-721,-564,-79,-27,-513,-118,0
"2022-08-06",47,21044,22197,19623,1275,6545,0,13861,0,118,-122,-147,-172,-94,7,33,75,0
"2022-08-06",48,20034,20901,18793,1282,6545,0,13861,0,44,-89,-112,-122,70,100,58,87,0
"2022-08-07",1,19030,19978,17867,1297,6545,0,13861,0,7,-145,-233,96,8,7,86,-63,0
"2022-08-07",2,18475,19504,17344,1312,6545,0,13861,0,9,-143,-227,103,-69,0,88,-81,0
"2022-08-07",3,18083,18926,17005,1326,6545,0,13861,0,266,151,284,396,-6,0,287,-71,0
"2022-08-07",4,17674,18842,16636,1339,6545,0,13861,0,602,176,316,426,85,0,299,-66,0
"2022-08-07",5,17332,18721,16304,1360,6545,0,13861,0,877,483,231,463,76,0,775,-12,0
"2022-08-07",6,16951,18420,15917,1381,6545,0,13861,0,894,503,226,464,-69,0,796,-6,0
"2022-08-07",7,16735,18194,15677,1384,6545,0,13861,0,921,737,235,413,-25,0,815,-13,0
"2022-08-07",8,16576,18038,15492,1386,6545,0,13861,0,934,748,237,410,-15,0,815,-13,0
"2022-08-07",9,16397,17843,15322,1405,6545,0,13861,0,925,752,273,298,-15,0,456,-6,0
"2022-08-07",10,16160,17612,15199,1423,6545,0,13861,0,926,750,279,296,-15,0,442,-11,0
"2022-08-07",11,16085,17500,15162,1403,6545,0,13861,0,824,527,414,138,-15,0,400,-76,0
"2022-08-07",12,15833,17295,14944,1383,6545,7,13861,0,868,521,428,137,-15,0,398,-79,0
"2022-08-07",13,16343,17738,15372,1375,6545,169,13861,0,862,704,617,284,-19,0,624,-14,0
"2022-08-07",14,16714,18099,15743,1366,6545,616,13861,0,857,715,636,294,-15,0,633,-13,0
"2022-08-07",15,17225,18716,16178,1367,6545,1308,13861,0,806,617,833,532,-70,0,914,-115,0
"2022-08-07",16,17435,18811,16259,1367,6545,2092,13861,0,696,622,850,571,-51,0,925,-129,0
"2022-08-07",17,17910,19113,16589,1427,6545,2948,13861,0,341,981,985,1002,-173,-56,997,-133,0
"2022-08-07",18,18060,19021,16627,1486,6545,3759,13861,0,78,1004,994,1003,-210,-51,999,-122,0
"2022-08-07",19,18337,19226,16798,1512,6545,4685,13861,0,13,1004,993,1002,-210,-166,999,28,0
"2022-08-07",20,18450,19364,16853,1538,6545,5399,13861,0,65,1004,992,1002,-210,-139,999,72,0
"2022-08-07",21,18243,19273,16571,1531,6545,6181,13861,0,65,1004,992,1003,-211,-254,999,391,0
"2022-08-07",22,18224,19293,16484,1524,6545,6720,13861,0,65,1004,992,1002,-211,-293,999,452,0
"2022-08-07",23,17974,19293,16243,1528,6545,7569,13861,0,267,1004,991,1002,-211,-341,999,712,0
"2022-08-07",24,17968,19300,16193,1531,6545,8124,13861,0,269,1000,983,1002,-211,-351,999,754,-1
"2022-08-07",25,17973,19249,16174,1560,6545,8519,13861,0,266,835,682,1046,-211,-297,923,882,-2
"2022-08-07",26,17790,19202,16011,1589,6545,8824,13861,0,266,823,665,1036,-211,-433,920,892,-2
"2022-08-07",27,17580,18838,15800,1606,6545,8847,13861,0,130,616,791,1037,-211,-415,996,817,-2
"2022-08-07",28,17132,18541,15385,1622,6545,8603,13861,0,265,606,799,1025,-211,-431,999,784,-2
"2022-08-07",29,17059,18208,15356,1653,6545,8458,13861,0,192,626,781,1002,-154,-301,999,493,-2
"2022-08-07",30,17239,18308,15494,1684,6545,8219,13861,0,81,635,785,1001,-205,-281,999,427,-2
"2022-08-07",31,17463,19123,15693,1683,6545,7623,13861,0,516,982,979,1001,-210,-432,999,54,-2
"2022-08-07",32,17932,19576,16093,1681,6545,6794,13861,0,434,1002,986,1001,-210,-476,999,-23,-1
"2022-08-07",33,19032,20451,17083,1630,6545,5980,13861,0,37,875,762,918,-149,-329,916,-403,-1
"2022-08-07",34,20462,21744,18355,1578,6545,5276,13861,0,8,825,714,807,-176,-177,899,-420,-1
"2022-08-07",35,21549,22864,19324,1514,6545,4451,13861,0,5,-277,-282,-123,-52,-34,171,-40,-2
"2022-08-07",36,23239,24615,20949,1450,6545,3553,13861,0,6,-366,-358,-144,25,0,126,7,-2
"2022-08-07",37,24211,26249,22017,1381,6545,2677,13861,0,6,-345,-404,-446,129,42,-332,-3,-2
"2022-08-07",38,24714,26779,22569,1312,6545,1874,13861,0,6,-346,-407,-447,145,87,-352,-5,-2
"2022-08-07",39,25167,27287,23063,1185,6545,1107,13861,0,1,-408,-407,-446,145,234,-352,-5,-1
"2022-08-07",40,25215,27338,23148,1057,6545,490,13861,0,5,-412,-407,-446,145,257,-352,3,-1
"2022-08-07",41,25083,27264,23002,957,6545,112,13861,0,4,-412,-407,-447,145,290,-410,91,-1
"2022-08-07",42,24871,27051,22912,857,6545,1,13861,0,1,-412,-407,-447,145,314,-412,95,-1
"2022-08-07",43,24982,27103,23001,818,6545,0,13861,0,3,-412,-404,-447,145,342,-354,7,-1
"2022-08-07",44,24451,26580,22455,778,6545,0,13861,0,7,-413,-404,-447,145,233,-352,-5,-1
"2022-08-07",45,23805,26039,21895,752,6545,0,13861,0,8,-514,-407,-447,145,136,-352,-3,-3
"2022-08-07",46,22904,25187,20985,726,6545,0,13861,0,7,-525,-414,-437,142,14,-351,-34,-15
"2022-08-07",47,21648,24744,19835,700,6545,0,13861,0,13,-834,-691,-144,147,35,-80,-421,-413
"2022-08-07",48,20699,23962,18982,673,6545,0,13861,0,9,-851,-713,-144,20,-41,-70,-488,-447
"2022-08-08",1,19881,24060,18247,642,6545,0,13861,0,8,-876,-829,-403,-15,-1,-113,-714,-720
"2022-08-08",2,19460,23982,17821,611,6545,0,13861,0,251,-877,-835,-414,-48,0,-115,-743,-739
"2022-08-08",3,18916,23968,17336,586,6545,0,13861,0,452,-877,-787,-584,46,0,-272,-743,-837
"2022-08-08",4,18700,23923,17182,561,6545,0,13861,0,602,-877,-781,-591,-13,0,-277,-745,-837
"2022-08-08",5,18512,23642,17041,542,6545,0,13861,0,929,-878,-682,-721,-15,0,-70,-745,-590
"2022-08-08",6,18225,23346,16776,522,6545,0,13861,0,937,-878,-680,-726,-15,0,-66,-745,-574
"2022-08-08",7,18063,23788,16597,510,6545,0,13861,0,927,-832,-824,-786,-51,0,-513,-745,-547
"2022-08-08",8,18006,23737,16535,497,6545,0,13861,0,858,-830,-839,-787,-22,-59,-535,-745,-556
"2022-08-08",9,17794,24513,16324,504,6545,0,13861,0,741,-869,-1013,-892,83,-4,-1000,-745,-955
"2022-08-08",10,17914,24798,16418,511,6545,0,13861,0,846,-874,-1025,-893,150,0,-1020,-745,-981
"2022-08-08",11,18608,25017,17072,507,6545,0,13861,0,198,-1023,-1027,-918,207,59,-1020,-743,-980
"2022-08-08",12,19059,25274,17462,502,6545,5,13861,0,4,-1024,-1027,-917,207,70,-1020,-743,-980
"2022-08-08",13,20623,26308,18862,498,6545,163,13861,0,5,-709,-1027,-801,207,206,-921,-743,-979
"2022-08-08",14,21899,27503,20000,493,6545,618,13861,0,5,-685,-1019,-793,187,303,-916,-711,-975
"2022-08-08",15,23391,27267,21339,491,6545,1321,13861,0,10,-370,-719,-629,78,175,-544,-307,-797
"2022-08-08",16,24261,27957,22113,489,6545,2032,13861,0,8,-358,-695,-578,137,39,-521,-258,-778
"2022-08-08",17,25527,27955,23180,519,6545,2866,13861,0,5,-526,-568,129,40,-53,113,-265,-511
"2022-08-08",18,25730,28178,23294,548,6545,3669,13861,0,11,-543,-556,141,-39,-10,146,-296,-493
"2022-08-08",19,25594,28752,23118,563,6545,4635,13861,0,9,-850,-436,514,-172,0,487,-692,-499
"2022-08-08",20,25252,28545,22771,577,6545,5652,13861,0,10,-861,-437,559,-211,-21,502,-743,-510
"2022-08-08",21,24852,28755,22395,609,6545,6439,13861,0,6,-681,-743,610,-211,-146,854,-743,-873
"2022-08-08",22,24405,28391,21973,641,6545,7165,13861,0,5,-665,-756,612,-211,-209,869,-743,-897
"2022-08-08",23,24277,27673,21869,669,6545,7540,13861,0,3,-389,-463,668,-150,-251,975,-743,-897
"2022-08-08",24,23947,27459,21568,696,6545,7852,13861,0,5,-375,-438,668,-187,-367,979,-743,-897
"2022-08-08",25,24155,27296,21765,732,6545,8242,13861,0,2,-307,-248,738,-166,-282,869,-743,-893
"2022-08-08",26,23928,27154,21574,768,6545,8154,13861,0,5,-309,-245,741,-210,-322,865,-743,-892
"2022-08-08",27,23664,27490,21324,775,6545,8368,13861,0,2,-587,-599,660,-200,-317,899,-743,-878
"2022-08-08",28,23520,27247,21180,781,6545,8373,13861,0,5,-603,-623,656,-108,-277,899,-735,-876
"2022-08-08",29,23481,27226,21152,789,6545,8099,13861,0,7,-699,-599,645,-173,-240,512,-636,-877
"2022-08-08",30,23626,27332,21262,797,6545,7438,13861,0,6,-702,-594,644,-210,-204,496,-618,-872
"2022-08-08",31,23984,27172,21562,811,6545,6941,13861,0,7,-592,-473,374,-185,-166,379,-547,-718
"2022-08-08",32,24321,27329,21907,824,6545,6287,13861,0,7,-586,-469,348,-94,-144,374,-506,-702
"2022-08-08",33,25110,27752,22589,846,6545,5594,13861,0,10,-625,-606,278,-168,-158,173,-116,-459
"2022-08-08",34,25912,28407,23326,868,6545,4856,13861,0,10,-625,-613,275,-74,-166,165,-58,-449
"2022-08-08",35,27154,29686,24459,847,6545,4282,13861,0,4,-515,-539,469,-135,-181,346,67,-658
"2022-08-08",36,27916,30411,25188,825,6545,3329,13861,0,4,-508,-532,470,-27,-250,351,106,-674
"2022-08-08",37,28421,30728,25738,799,6545,2534,13861,0,2,-290,-483,356,16,-236,-38,404,-758
"2022-08-08",38,28779,31014,26152,772,6545,1816,13861,0,2,-275,-478,355,16,-164,-55,430,-761
"2022-08-08",39,28963,30798,26341,715,6545,1066,13861,0,2,-97,-457,326,16,-125,178,297,-654
"2022-08-08",40,28981,30741,26338,657,6545,447,13861,0,2,-87,-455,325,16,-76,186,262,-640
"2022-08-08",41,28473,29960,25861,619,6545,93,13861,0,2,-159,-392,172,73,-70,282,27,-364
"2022-08-08",42,28342,29822,25782,580,6545,0,13861,0,1,-163,-389,171,100,-78,285,-3,-346
"2022-08-08",43,28361,29780,25807,565,6545,0,13861,0,4,-157,-403,247,100,-35,401,-3,-317
"2022-08-08",44,27547,28973,25052,550,6545,0,13861,0,12,-158,-409,251,58,13,404,-23,-324
"2022-08-08",45,26148,28474,23771,526,6545,0,13861,0,12,-257,-608,299,165,32,45,-286,-663
"2022-08-08",46,25041,27429,22806,502,6545,0,13861,0,9,-264,-620,296,207,17,17,-317,-678
"2022-08-08",47,23605,27118,21500,473,6545,0,13861,0,9,-352,-532,-665,194,0,-709,-294,-452
"2022-08-08",48,22539,26244,20541,444,6545,0,13861,0,13,-373,-528,-811,97,0,-748,-297,-435
"2022-08-09",1,21327,26262,19449,437,6545,0,13861,0,214,-925,-610,-1012,165,55,-971,-379,-324
"2022-08-09",2,20845,25992,19075,429,6545,0,13861,0,363,-961,-621,-1012,90,39,-979,-386,-325
"2022-08-09",3,20313,26196,18630,426,6545,0,13861,0,696,-858,-817,-1013,184,163,-1018,-339,-642
"2022-08-09",4,19940,25994,18331,423,6545,0,13861,0,837,-855,-832,-1012,208,212,-1019,-338,-661
"2022-08-09",5,19705,26013,18151,431,6545,0,13861,0,961,-924,-878,-1012,208,144,-1019,-398,-616
"2022-08-09",6,19284,25580,17783,438,6545,0,13861,0,921,-928,-881,-1012,207,17,-1019,-422,-613
"2022-08-09",7,18994,25500,17524,439,6545,0,13861,0,904,-911,-891,-1012,207,0,-1020,-636,-632
"2022-08-09",8,19093,25628,17552,439,6545,0,13861,0,892,-911,-895,-1013,147,12,-1020,-669,-635
"2022-08-09",9,18974,25760,17414,476,6545,0,13861,0,764,-1026,-1020,-1012,202,109,-1020,-734,-710
"2022-08-09",10,19081,25824,17521,513,6545,0,13861,0,694,-1026,-1029,-1013,207,21,-1020,-743,-718
"2022-08-09",11,19668,25932,18077,511,6545,0,13861,0,375,-734,-1028,-1013,207,15,-1020,-743,-851
"2022-08-09",12,20174,26292,18564,509,6545,3,13861,0,324,-675,-1004,-1008,207,145,-1020,-724,-863
"2022-08-09",13,21656,25406,19922,512,6545,159,13861,0,161,422,-128,-510,207,288,-971,-483,-997
"2022-08-09",14,22435,25863,20584,515,6545,576,13861,0,10,492,-66,-485,187,226,-954,-422,-991
"2022-08-09",15,24211,25777,22194,500,6545,1232,13861,0,7,-164,16,-163,66,78,-191,-35,-506
"2022-08-09",16,25082,26615,22917,485,6545,1985,13861,0,10,-213,21,-127,77,-65,-142,24,-476
"2022-08-09",17,25872,27715,23554,499,6545,2830,13861,0,10,-645,-2,554,16,-216,466,166,-470
"2022-08-09",18,25995,27986,23534,513,6545,3779,13861,0,6,-659,-6,662,-25,-329,499,172,-466
"2022-08-09",19,26291,28060,23711,527,6545,4776,13861,0,6,-287,-88,958,-146,-385,930,17,-357
"2022-08-09",20,25812,27703,23191,541,6545,5733,13861,0,6,-256,-102,959,-210,-446,948,-14,-357
"2022-08-09",21,25320,27648,22731,593,6545,6555,13861,0,6,-71,-407,1000,-211,-379,997,-152,-602
"2022-08-09",22,24914,27378,22391,644,6545,7291,13861,0,6,-59,-423,1002,-211,-478,999,-169,-618
"2022-08-09",23,24466,26753,21985,690,6545,7914,13861,0,6,13,-255,1002,-211,-526,798,-171,-618
"2022-08-09",24,24193,26492,21733,736,6545,8362,13861,0,6,22,-255,1001,-211,-531,790,-175,-621
"2022-08-09",25,24376,27565,21916,797,6545,8636,13861,0,6,-311,-654,1001,-211,-531,992,-218,-758
"2022-08-09",26,24305,27539,21864,858,6545,8725,13861,0,6,-314,-676,1002,-211,-531,999,-230,-766
"2022-08-09",27,24179,26970,21794,900,6545,8535,13861,0,6,283,-466,1001,-211,-531,999,-317,-760
"2022-08-09",28,24141,26622,21781,942,6545,8401,13861,0,6,314,-453,1002,-211,-204,999,-347,-760
"2022-08-09",29,24037,26609,21713,994,6545,8428,13861,0,5,101,-510,953,-211,0,999,-602,-744
"2022-08-09",30,24337,26940,21984,1045,6545,7822,13861,0,6,81,-510,951,-211,0,996,-631,-745
"2022-08-09",31,24412,27248,22046,1074,6545,7051,13861,0,6,-404,-350,940,-211,0,533,-582,-783
"2022-08-09",32,24911,27753,22553,1103,6545,6705,13861,0,6,-425,-350,929,-211,0,514,-569,-781
"2022-08-09",33,25702,28280,23344,1106,6545,5966,13861,0,5,34,-775,651,-211,0,854,-479,-608
"2022-08-09",34,26480,29022,24055,1108,6545,5098,13861,0,8,60,-793,649,-211,0,867,-437,-593
"2022-08-09",35,27345,28992,24842,1069,6545,4230,13861,0,11,70,-426,320,-211,0,902,-50,-449
"2022-08-09",36,28320,29869,25798,1030,6545,3258,13861,0,4,73,-394,279,-211,0,903,12,-440
"2022-08-09",37,28836,30375,26187,974,6545,2501,13861,0,1,317,-155,-230,-211,0,785,199,-442
"2022-08-09",38,28960,30497,26319,917,6545,1840,13861,0,1,336,-134,-252,-211,0,780,218,-439
"2022-08-09",39,28914,30350,26259,842,6545,1134,13861,0,1,652,40,-356,-211,0,705,173,-368
"2022-08-09",40,28847,30279,26188,767,6545,489,13861,0,1,662,46,-358,-211,0,702,171,-362
"2022-08-09",41,28654,30030,26014,730,6545,101,13861,0,1,218,-164,-213,-211,0,460,204,-287
"2022-08-09",42,28734,30126,26033,692,6545,0,13861,0,2,190,-185,-212,-211,0,450,200,-282
"2022-08-09",43,28716,30120,26020,683,6545,0,13861,0,6,7,-395,190,-211,0,620,88,-292
"2022-08-09",44,28041,29468,25406,674,6545,0,13861,0,11,-6,-403,255,-211,0,626,69,-296
"2022-08-09",45,26734,28201,24203,676,6545,0,13861,0,12,-126,-185,126,-211,0,481,9,-433
"2022-08-09",46,25571,27049,23237,677,6545,0,13861,0,11,-130,-162,124,-211,0,475,-16,-448
"2022-08-09",47,24059,25925,21886,674,6545,0,13861,0,9,-102,115,-230,-142,0,108,-240,-643
"2022-08-09",48,22889,24718,20786,670,6545,0,13861,0,15,-101,124,-252,-24,0,92,-277,-660
"2022-08-10",1,21811,25056,19840,671,6545,0,13861,0,456,-134,-223,-431,-15,0,-278,-388,-820
"2022-08-10",2,21241,24746,19335,672,6545,0,13861,0,646,-137,-256,-437,-15,0,-293,-390,-831
"2022-08-10",3,20857,24783,18991,658,6545,0,13861,0,850,-231,-588,-494,-15,0,-176,-224,-848
"2022-08-10",4,20448,24475,18680,643,6545,0,13861,0,911,-237,-611,-525,-15,0,-174,-205,-849
"2022-08-10",5,19845,24664,18142,636,6545,0,13861,0,891,-230,-601,-962,-15,0,-543,-228,-849
"2022-08-10",6,19734,24654,18039,629,6545,0,13861,0,966,-232,-600,-962,-15,0,-557,-241,-847
"2022-08-10",7,19587,24789,17915,604,6545,0,13861,0,960,-365,-589,-1010,-15,0,-635,-373,-755
"2022-08-10",8,19359,24594,17696,579,6545,0,13861,0,950,-367,-586,-1012,-15,0,-638,-410,-757
"2022-08-10",9,19428,24606,17766,584,6545,0,13861,0,650,-71,-479,-1012,-15,0,-762,-681,-1008
"2022-08-10",10,19413,24588,17778,588,6545,0,13861,0,617,-51,-471,-1013,-15,0,-766,-718,-1024
"2022-08-10",11,19982,24868,18289,588,6545,0,13861,0,360,62,-444,-916,-15,0,-888,-740,-1023
"2022-08-10",12,20505,25141,18726,587,6545,2,13861,0,126,67,-447,-909,-15,0,-882,-733,-1024
"2022-08-10",13,21912,25643,19986,590,6545,140,13861,0,7,185,-606,-687,-83,0,-220,-605,-1023
"2022-08-10",14,22814,26323,20799,593,6545,583,13861,0,6,191,-597,-465,-185,0,-186,-557,-1013
"2022-08-10",15,24197,25748,21989,572,6545,1269,13861,0,6,239,106,123,-211,0,-6,-163,-665
"2022-08-10",16,25345,26807,22990,550,6545,2081,13861,0,10,248,160,588,-211,0,0,-108,-633
"2022-08-10",17,26495,27560,23925,577,6545,2983,13861,0,10,563,339,1000,-211,0,76,-14,-330
"2022-08-10",18,26697,27744,24056,603,6545,3901,13861,0,11,586,350,1001,-211,0,80,-14,-311
"2022-08-10",19,26730,27931,24057,639,6545,4856,13861,0,7,854,319,875,-210,0,410,-152,-332
"2022-08-10",20,26286,27508,23609,674,6545,5759,13861,0,6,856,304,866,-210,0,423,-169,-337
"2022-08-10",21,25604,27146,23002,766,6545,6619,13861,0,9,354,-164,823,-210,0,698,-171,-488
"2022-08-10",22,24993,26586,22456,858,6545,7370,13861,0,5,323,-208,823,-210,0,708,-166,-504
"2022-08-10",23,24709,26858,22222,913,6545,8042,13861,0,5,344,-639,740,-210,0,931,-66,-729
"2022-08-10",24,24473,26652,22038,967,6545,8547,13861,0,5,340,-668,737,-210,0,939,-51,-745
"2022-08-10",25,24375,26555,21980,1002,6545,8892,13861,0,4,165,-646,733,-210,0,997,-9,-811
"2022-08-10",26,24206,26466,21843,1036,6545,9076,13861,0,72,144,-633,734,-210,0,999,-29,-816
"2022-08-10",27,23999,26390,21678,1060,6545,9107,13861,0,11,-302,-200,686,-210,0,999,-366,-802
"2022-08-10",28,23794,26299,21521,1084,6545,8992,13861,0,75,-325,-169,683,-210,0,999,-425,-801
"2022-08-10",29,23851,26151,21615,1112,6545,8736,13861,0,13,-68,-87,526,-210,0,942,-648,-774
"2022-08-10",30,24284,26601,22045,1139,6545,8333,13861,0,6,-64,-88,514,-210,0,939,-682,-767
"2022-08-10",31,24595,27353,22360,1141,6545,7784,13861,0,8,-420,-331,333,-210,0,717,-735,-554
"2022-08-10",32,25064,27834,22794,1143,6545,7112,13861,0,10,-439,-352,320,-210,0,707,-720,-539
"2022-08-10",33,25692,28019,23255,1136,6545,6304,13861,0,10,-161,-483,460,-210,0,319,-442,-521
"2022-08-10",34,26475,28716,23959,1129,6545,5441,13861,0,6,-139,-489,461,-210,0,304,-380,-517
"2022-08-10",35,27531,29086,24980,1088,6545,4516,13861,0,8,258,-387,477,-210,0,530,-39,-411
"2022-08-10",36,28183,29684,25411,1047,6545,3580,13861,0,10,280,-376,477,-210,0,538,27,-405
"2022-08-10",37,28755,30133,25867,982,6545,2688,13861,0,8,285,-222,237,-210,0,523,323,-438
"2022-08-10",38,28991,30366,26123,917,6545,1861,13861,0,5,281,-218,213,-210,0,523,360,-442
"2022-08-10",39,29270,30917,26404,852,6545,1059,13861,0,0,117,-425,2,-210,0,829,360,-512
"2022-08-10",40,28892,30549,26105,787,6545,419,13861,0,0,110,-434,0,-210,0,841,342,-513
"2022-08-10",41,28536,29926,25819,751,6545,68,13861,0,5,372,-237,114,-210,0,586,122,-438
"2022-08-10",42,28097,29460,25441,715,6545,0,13861,0,2,396,-219,122,-210,0,576,94,-432
"2022-08-10",43,28302,29452,25732,689,6545,0,13861,0,7,738,-46,222,-210,0,469,94,-387
"2022-08-10",44,27554,28666,25057,662,6545,0,13861,0,16,760,-40,223,-167,0,465,88,-389
"2022-08-10",45,26505,27856,24101,628,6545,0,13861,0,14,716,-252,151,-37,0,408,7,-548
"2022-08-10",46,25573,26988,23295,594,6545,0,13861,0,10,709,-271,148,-56,0,361,-16,-562
"2022-08-10",47,24421,27538,22214,567,6545,0,13861,0,8,330,-439,-536,8,0,-770,-182,-682
"2022-08-10",48,23221,26571,21115,540,6545,0,13861,0,7,303,-463,-627,166,0,-859,-203,-691
"2022-08-11",1,22161,26164,20139,519,6545,0,13861,0,219,11,-892,-688,207,0,-757,-211,-736
"2022-08-11",2,21731,26059,19767,498,6545,0,13861,0,522,-3,-921,-689,207,0,-753,-200,-740
"2022-08-11",3,20956,26338,19056,482,6545,0,13861,0,921,-733,-915,-615,207,0,-867,-45,-786
"2022-08-11",4,20573,26019,18713,466,6545,0,13861,0,871,-852,-914,-614,207,0,-871,-30,-794
"2022-08-11",5,20445,26226,18575,452,6545,0,13861,0,917,-890,-898,-697,207,0,-806,-92,-981
"2022-08-11",6,20199,26011,18337,438,6545,0,13861,0,912,-891,-899,-701,207,0,-803,-112,-994
"2022-08-11",7,19912,26206,18076,422,6545,0,13861,0,907,-927,-973,-869,207,0,-827,-269,-1022
"2022-08-11",8,19901,26235,18040,406,6545,0,13861,0,906,-929,-978,-875,207,0,-828,-295,-1023
"2022-08-11",9,19812,26383,17952,397,6545,0,13861,0,838,-925,-988,-910,207,0,-1014,-373,-1023
"2022-08-11",10,19861,26410,18007,388,6545,0,13861,0,776,-923,-988,-912,207,0,-1020,-406,-1024
"2022-08-11",11,20279,26195,18397,384,6545,0,13861,0,101,-702,-1002,-960,207,0,-922,-705,-1024
"2022-08-11",12,20672,26449,18753,379,6545,1,13861,0,11,-657,-994,-961,207,0,-917,-713,-1024
"2022-08-11",13,22076,25977,20026,382,6545,119,13861,0,11,371,-645,-812,203,0,-564,-347,-1022
"2022-08-11",14,23131,26813,20985,384,6545,552,13861,0,9,446,-611,-724,98,0,-551,-274,-1013
"2022-08-11",15,24361,26311,22051,362,6545,1240,13861,0,12,541,-222,382,-13,-63,-468,75,-672
"2022-08-11",16,25149,27208,22688,340,6545,2049,13861,0,11,541,-175,437,-63,-215,-452,112,-643
"2022-08-11",17,26034,27479,23411,340,6545,2924,13861,0,12,233,549,905,-161,-359,255,27,-413
"2022-08-11",18,25975,27492,23277,339,6545,3854,13861,0,11,232,606,927,-209,-396,293,16,-401
"2022-08-11",19,25907,27527,23155,356,6545,4802,13861,0,11,910,872,770,-209,-396,427,-1,-503
"2022-08-11",20,25483,27129,22811,373,6545,5703,13861,0,12,954,885,766,-208,-409,431,-3,-514
"2022-08-11",21,25213,27044,22553,421,6545,6554,13861,0,11,928,713,999,-209,-418,404,-3,-690
"2022-08-11",22,25018,26855,22401,469,6545,7289,13861,0,11,921,691,1000,-208,-419,402,2,-699
"2022-08-11",23,24973,26693,22370,512,6545,7917,13861,0,11,524,303,946,-210,-419,425,60,-580
"2022-08-11",24,24913,26629,22355,555,6545,8415,13861,0,10,482,269,943,-210,-419,429,67,-577
"2022-08-11",25,24971,27219,22454,607,6545,8746,13861,0,10,-368,-13,978,-210,-418,891,63,-729
"2022-08-11",26,24717,27031,22243,658,6545,8933,13861,0,8,-409,-27,979,-210,-419,912,60,-741
"2022-08-11",27,24624,26578,22182,686,6545,8974,13861,0,6,254,189,971,-210,-418,840,22,-820
"2022-08-11",28,24430,26322,22001,713,6545,8848,13861,0,5,300,202,972,-210,-352,837,25,-825
"2022-08-11",29,24350,26153,21934,737,6545,8605,13861,0,6,477,102,993,-210,-301,609,123,-786
"2022-08-11",30,24360,26155,21946,760,6545,8204,13861,0,5,490,102,866,-210,-301,601,142,-779
"2022-08-11",31,24584,26204,22150,765,6545,7682,13861,0,5,701,345,4,-210,-301,889,225,-604
"2022-08-11",32,24885,26489,22312,769,6545,7014,13861,0,5,713,372,0,-210,-301,900,242,-588
"2022-08-11",33,25554,27065,22893,782,6545,6216,13861,0,5,929,760,1,-210,-364,872,323,-432
