Macrotrends Data Download

Euro British Pound Exchange Rate (EUR GBP) - Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1999-01-04,0.7120
1999-01-05,0.7110
1999-01-06,0.7022
1999-01-07,0.7091
1999-01-08,0.7050
1999-01-11,0.7060
1999-01-12,0.7090
1999-01-13,0.7074
1999-01-14,0.7062
1999-01-15,0.6995
1999-01-19,0.7003
1999-01-20,0.7030
1999-01-21,0.7015
1999-01-22,0.6993
1999-01-25,0.6969
1999-01-26,0.6964
1999-01-27,0.6940
1999-01-28,0.6919
1999-01-29,0.6902
1999-02-01,0.6883
1999-02-02,0.6918
1999-02-03,0.6908
1999-02-04,0.6886
1999-02-05,0.6898
1999-02-08,0.6911
1999-02-09,0.6900
1999-02-10,0.6958
1999-02-11,0.6916
1999-02-12,0.6908
1999-02-16,0.6856
1999-02-17,0.6879
1999-02-18,0.6847
1999-02-19,0.6826
1999-02-22,0.6782
1999-02-23,0.6821
1999-02-24,0.6891
1999-02-25,0.6883
1999-02-26,0.6873
1999-03-01,0.6763
1999-03-02,0.6763
1999-03-03,0.6747
1999-03-04,0.6707
1999-03-05,0.6738
1999-03-08,0.6769
1999-03-09,0.6726
1999-03-10,0.6728
1999-03-11,0.6738
1999-03-12,0.6682
1999-03-15,0.6735
1999-03-16,0.6749
1999-03-17,0.6744
1999-03-18,0.6732
1999-03-19,0.6690
1999-03-22,0.6703
1999-03-23,0.6664
1999-03-24,0.6660
1999-03-25,0.6675
1999-03-26,0.6635
1999-03-29,0.6641
1999-03-30,0.6644
1999-03-31,0.6686
1999-04-01,0.6724
1999-04-05,0.6696
1999-04-06,0.6802
1999-04-07,0.6749
1999-04-08,0.6691
1999-04-09,0.6708
1999-04-12,0.6706
1999-04-13,0.6666
1999-04-14,0.6692
1999-04-15,0.6652
1999-04-16,0.6629
1999-04-19,0.6614
1999-04-20,0.6593
1999-04-21,0.6604
1999-04-22,0.6580
1999-04-23,0.6569
1999-04-26,0.6565
1999-04-27,0.6587
1999-04-28,0.6587
1999-04-29,0.6580
1999-04-30,0.6574
1999-05-03,0.6567
1999-05-04,0.6522
1999-05-05,0.6565
1999-05-06,0.6584
1999-05-07,0.6600
1999-05-10,0.6635
1999-05-11,0.6596
1999-05-12,0.6581
1999-05-13,0.6576
1999-05-14,0.6579
1999-05-17,0.6591
1999-05-18,0.6585
1999-05-19,0.6589
1999-05-20,0.6612
1999-05-21,0.6602
1999-05-24,0.6630
1999-05-25,0.6614
1999-05-26,0.6541
1999-05-27,0.6524
1999-05-28,0.6510
1999-06-01,0.6482
1999-06-02,0.6451
1999-06-03,0.6428
1999-06-04,0.6439
1999-06-07,0.6434
1999-06-08,0.6510
1999-06-09,0.6532
1999-06-10,0.6528
1999-06-11,0.6512
1999-06-14,0.6479
1999-06-15,0.6538
1999-06-16,0.6485
1999-06-17,0.6484
1999-06-18,0.6507
1999-06-21,0.6500
1999-06-22,0.6489
1999-06-23,0.6533
1999-06-24,0.6561
1999-06-25,0.6572
1999-06-28,0.6534
1999-06-29,0.6566
1999-06-30,0.6553
1999-07-01,0.6502
1999-07-02,0.6505
1999-07-06,0.6551
1999-07-07,0.6546
1999-07-08,0.6553
1999-07-09,0.6563
1999-07-12,0.6515
1999-07-13,0.6527
1999-07-14,0.6525
1999-07-15,0.6509
1999-07-16,0.6526
1999-07-19,0.6516
1999-07-20,0.6630
1999-07-21,0.6671
1999-07-22,0.6674
1999-07-23,0.6652
1999-07-26,0.6692
1999-07-27,0.6677
1999-07-28,0.6675
1999-07-29,0.6633
1999-07-30,0.6591
1999-08-02,0.6610
1999-08-03,0.6592
1999-08-04,0.6644
1999-08-05,0.6666
1999-08-06,0.6686
1999-08-09,0.6667
1999-08-10,0.6632
1999-08-11,0.6609
1999-08-12,0.6621
1999-08-13,0.6586
1999-08-16,0.6602
1999-08-17,0.6553
1999-08-18,0.6559
1999-08-19,0.6579
1999-08-20,0.6612
1999-08-23,0.6553
1999-08-24,0.6610
1999-08-25,0.6571
1999-08-26,0.6572
1999-08-27,0.6583
1999-08-30,0.6584
1999-08-31,0.6584
1999-09-01,0.6596
1999-09-02,0.6646
1999-09-03,0.6614
1999-09-07,0.6596
1999-09-08,0.6543
1999-09-09,0.6443
1999-09-10,0.6400
1999-09-13,0.6478
1999-09-14,0.6439
1999-09-15,0.6439
1999-09-16,0.6389
1999-09-17,0.6412
1999-09-20,0.6386
1999-09-21,0.6423
1999-09-22,0.6405
1999-09-23,0.6378
1999-09-24,0.6356
1999-09-27,0.6357
1999-09-28,0.6386
1999-09-29,0.6472
1999-09-30,0.6495
1999-10-01,0.6473
1999-10-04,0.6483
1999-10-05,0.6483
1999-10-06,0.6454
1999-10-07,0.6489
1999-10-08,0.6436
1999-10-11,0.6440
1999-10-12,0.6493
1999-10-13,0.6524
1999-10-14,0.6482
1999-10-15,0.6515
1999-10-18,0.6487
1999-10-19,0.6477
1999-10-20,0.6456
1999-10-21,0.6447
1999-10-22,0.6446
1999-10-25,0.6410
1999-10-26,0.6408
1999-10-27,0.6382
1999-10-28,0.6414
1999-10-29,0.6408
1999-11-01,0.6395
1999-11-02,0.6396
1999-11-03,0.6374
1999-11-04,0.6396
1999-11-05,0.6429
1999-11-08,0.6411
1999-11-09,0.6405
1999-11-10,0.6415
1999-11-11,0.6408
1999-11-12,0.6381
1999-11-15,0.6370
1999-11-16,0.6369
1999-11-17,0.6403
1999-11-18,0.6368
1999-11-19,0.6362
1999-11-22,0.6365
1999-11-23,0.6325
1999-11-24,0.6334
1999-11-26,0.6322
1999-11-29,0.6283
1999-11-30,0.6312
1999-12-01,0.6295
1999-12-02,0.6258
1999-12-03,0.6255
1999-12-06,0.6310
1999-12-07,0.6308
1999-12-08,0.6319
1999-12-09,0.6288
1999-12-10,0.6245
1999-12-13,0.6245
1999-12-14,0.6238
1999-12-15,0.6267
1999-12-16,0.6307
1999-12-17,0.6283
1999-12-20,0.6311
1999-12-21,0.6250
1999-12-22,0.6277
1999-12-23,0.6271
1999-12-27,0.6258
1999-12-28,0.6234
1999-12-29,0.6210
1999-12-30,0.6241
1999-12-31,0.6253
2000-01-03,0.6253
2000-01-04,0.6296
2000-01-05,0.6287
2000-01-06,0.6266
2000-01-07,0.6283
2000-01-10,0.6266
2000-01-11,0.6268
2000-01-12,0.6254
2000-01-13,0.6225
2000-01-14,0.6204
2000-01-18,0.6187
2000-01-19,0.6161
2000-01-20,0.6151
2000-01-21,0.6112
2000-01-24,0.6095
2000-01-25,0.6082
2000-01-26,0.6105
2000-01-27,0.6028
2000-01-28,0.6027
2000-01-31,0.5993
2000-02-01,0.6014
2000-02-02,0.6070
2000-02-03,0.6198
2000-02-04,0.6171
2000-02-07,0.6133
2000-02-08,0.6117
2000-02-09,0.6141
2000-02-10,0.6117
2000-02-11,0.6195
2000-02-14,0.6174
2000-02-15,0.6146
2000-02-16,0.6133
2000-02-17,0.6148
2000-02-18,0.6153
2000-02-22,0.6223
2000-02-23,0.6255
2000-02-24,0.6206
2000-02-25,0.6108
2000-02-28,0.6085
2000-02-29,0.6111
2000-03-01,0.6133
2000-03-02,0.6122
2000-03-03,0.6069
2000-03-06,0.6089
2000-03-07,0.6064
2000-03-08,0.6074
2000-03-09,0.6105
2000-03-10,0.6109
2000-03-13,0.6102
2000-03-14,0.6135
2000-03-15,0.6143
2000-03-16,0.6149
2000-03-17,0.6171
2000-03-20,0.6198
2000-03-21,0.6123
2000-03-22,0.6084
2000-03-23,0.6122
2000-03-24,0.6125
2000-03-27,0.6088
2000-03-28,0.6027
2000-03-29,0.5967
2000-03-30,0.6026
2000-03-31,0.5999
2000-04-03,0.5982
2000-04-04,0.6020
2000-04-05,0.6073
2000-04-06,0.6061
2000-04-07,0.6042
2000-04-10,0.6061
2000-04-11,0.6050
2000-04-12,0.6034
2000-04-13,0.6004
2000-04-14,0.6057
2000-04-17,0.6023
2000-04-18,0.6000
2000-04-19,0.5950
2000-04-20,0.5940
2000-04-24,0.5941
2000-04-25,0.5821
2000-04-26,0.5858
2000-04-27,0.5784
2000-04-28,0.5874
2000-05-01,0.5892
2000-05-02,0.5830
2000-05-03,0.5727
2000-05-04,0.5771
2000-05-05,0.5871
2000-05-08,0.5855
2000-05-09,0.5925
2000-05-10,0.5993
2000-05-11,0.5994
2000-05-12,0.6050
2000-05-15,0.6050
2000-05-16,0.6032
2000-05-17,0.5977
2000-05-18,0.6028
2000-05-19,0.6029
2000-05-22,0.6047
2000-05-23,0.6137
2000-05-24,0.6126
2000-05-25,0.6197
2000-05-26,0.6239
2000-05-30,0.6214
2000-05-31,0.6243
2000-06-01,0.6229
2000-06-02,0.6275
2000-06-05,0.6237
2000-06-06,0.6244
2000-06-07,0.6315
2000-06-08,0.6329
2000-06-09,0.6315
2000-06-12,0.6299
2000-06-13,0.6367
2000-06-14,0.6388
2000-06-15,0.6314
2000-06-16,0.6361
2000-06-19,0.6326
2000-06-20,0.6286
2000-06-21,0.6298
2000-06-22,0.6187
2000-06-23,0.6228
2000-06-26,0.6255
2000-06-27,0.6273
2000-06-28,0.6213
2000-06-29,0.6265
2000-06-30,0.6279
2000-07-03,0.6275
2000-07-05,0.6318
2000-07-06,0.6306
2000-07-07,0.6264
2000-07-10,0.6309
2000-07-11,0.6276
2000-07-12,0.6254
2000-07-13,0.6231
2000-07-14,0.6243
2000-07-17,0.6261
2000-07-18,0.6175
2000-07-19,0.6169
2000-07-20,0.6174
2000-07-21,0.6167
2000-07-24,0.6158
2000-07-25,0.6185
2000-07-26,0.6221
2000-07-27,0.6151
2000-07-28,0.6141
2000-07-31,0.6177
2000-08-01,0.6126
2000-08-02,0.6111
2000-08-03,0.6052
2000-08-04,0.6034
2000-08-07,0.5989
2000-08-08,0.5992
2000-08-09,0.5994
2000-08-10,0.6063
2000-08-11,0.6012
2000-08-14,0.6013
2000-08-15,0.6069
2000-08-16,0.6099
2000-08-17,0.6115
2000-08-18,0.6082
2000-08-21,0.6058
2000-08-22,0.6048
2000-08-23,0.6062
2000-08-24,0.6082
2000-08-25,0.6138
2000-08-28,0.6123
2000-08-29,0.6126
2000-08-30,0.6122
2000-08-31,0.6137
2000-09-01,0.6142
2000-09-05,0.6113
2000-09-06,0.6052
2000-09-07,0.6058
2000-09-08,0.6121
2000-09-11,0.6108
2000-09-12,0.6144
2000-09-13,0.6096
2000-09-14,0.6140
2000-09-15,0.6108
2000-09-18,0.6067
2000-09-19,0.6037
2000-09-20,0.6017
2000-09-21,0.5977
2000-09-22,0.6027
2000-09-25,0.6021
2000-09-26,0.6032
2000-09-27,0.6032
2000-09-28,0.6008
2000-09-29,0.5985
2000-10-02,0.5974
2000-10-03,0.5998
2000-10-04,0.5994
2000-10-05,0.6016
2000-10-06,0.6003
2000-10-09,0.5992
2000-10-10,0.5992
2000-10-11,0.5933
2000-10-12,0.5865
2000-10-13,0.5888
2000-10-16,0.5870
2000-10-17,0.5889
2000-10-18,0.5810
2000-10-19,0.5827
2000-10-20,0.5798
2000-10-23,0.5746
2000-10-24,0.5761
2000-10-25,0.5775
2000-10-26,0.5774
2000-10-27,0.5764
2000-10-30,0.5795
2000-10-31,0.5858
2000-11-01,0.5933
2000-11-02,0.5936
2000-11-03,0.5982
2000-11-06,0.6038
2000-11-07,0.5998
2000-11-08,0.6007
2000-11-09,0.6048
2000-11-10,0.6028
2000-11-13,0.5958
2000-11-14,0.5998
2000-11-15,0.6006
2000-11-16,0.5985
2000-11-17,0.5961
2000-11-20,0.5979
2000-11-21,0.5944
2000-11-22,0.6003
2000-11-24,0.5988
2000-11-27,0.6011
2000-11-28,0.6040
2000-11-29,0.6021
2000-11-30,0.6120
2000-12-01,0.6095
2000-12-04,0.6107
2000-12-05,0.6144
2000-12-06,0.6176
2000-12-07,0.6159
2000-12-08,0.6117
2000-12-11,0.6024
2000-12-12,0.6067
2000-12-13,0.6021
2000-12-14,0.6052
2000-12-15,0.6060
2000-12-18,0.6060
2000-12-19,0.6091
2000-12-20,0.6160
2000-12-21,0.6217
2000-12-22,0.6249
2000-12-26,0.6271
2000-12-27,0.6218
2000-12-28,0.6223
2000-12-29,0.6309
2001-01-02,0.6327
2001-01-03,0.6221
2001-01-04,0.6322
2001-01-05,0.6366
2001-01-08,0.6328
2001-01-09,0.6340
2001-01-10,0.6297
2001-01-11,0.6351
2001-01-12,0.6439
2001-01-16,0.6398
2001-01-17,0.6347
2001-01-18,0.6403
2001-01-19,0.6381
2001-01-22,0.6401
2001-01-23,0.6375
2001-01-24,0.6344
2001-01-25,0.6329
2001-01-26,0.6324
2001-01-29,0.6286
2001-01-30,0.6332
2001-01-31,0.6396
2001-02-01,0.6347
2001-02-02,0.6366
2001-02-05,0.6355
2001-02-06,0.6377
2001-02-07,0.6394
2001-02-08,0.6353
2001-02-09,0.6401
2001-02-12,0.6415
2001-02-13,0.6334
2001-02-14,0.6302
2001-02-15,0.6242
2001-02-16,0.6311
2001-02-20,0.6301
2001-02-21,0.6298
2001-02-22,0.6248
2001-02-23,0.6302
2001-02-26,0.6301
2001-02-27,0.6363
2001-02-28,0.6386
2001-03-01,0.6389
2001-03-02,0.6369
2001-03-05,0.6330
2001-03-06,0.6361
2001-03-07,0.6358
2001-03-08,0.6345
2001-03-09,0.6351
2001-03-12,0.6332
2001-03-13,0.6310
2001-03-14,0.6306
2001-03-15,0.6248
2001-03-16,0.6259
2001-03-19,0.6306
2001-03-20,0.6336
2001-03-21,0.6255
2001-03-22,0.6251
2001-03-23,0.6246
2001-03-26,0.6245
2001-03-27,0.6230
2001-03-28,0.6163
2001-03-29,0.6184
2001-03-30,0.6183
2001-04-02,0.6200
2001-04-03,0.6261
2001-04-04,0.6288
2001-04-05,0.6277
2001-04-06,0.6280
2001-04-09,0.6208
2001-04-10,0.6208
2001-04-11,0.6181
2001-04-12,0.6194
2001-04-16,0.6177
2001-04-17,0.6169
2001-04-18,0.6181
2001-04-19,0.6214
2001-04-20,0.6248
2001-04-23,0.6240
2001-04-24,0.6230
2001-04-25,0.6225
2001-04-26,0.6265
2001-04-27,0.6208
2001-04-30,0.6196
2001-05-01,0.6225
2001-05-02,0.6232
2001-05-03,0.6193
2001-05-04,0.6200
2001-05-07,0.6189
2001-05-08,0.6201
2001-05-09,0.6224
2001-05-10,0.6194
2001-05-11,0.6161
2001-05-14,0.6157
2001-05-15,0.6166
2001-05-16,0.6175
2001-05-17,0.6161
2001-05-18,0.6117
2001-05-21,0.6089
2001-05-22,0.6057
2001-05-23,0.6032
2001-05-24,0.6076
2001-05-25,0.6047
2001-05-29,0.6011
2001-05-30,0.6003
2001-05-31,0.5960
2001-06-01,0.5955
2001-06-04,0.5980
2001-06-05,0.6043
2001-06-06,0.6089
2001-06-07,0.6101
2001-06-08,0.6163
2001-06-11,0.6144
2001-06-12,0.6210
2001-06-13,0.6138
2001-06-14,0.6152
2001-06-15,0.6128
2001-06-18,0.6122
2001-06-19,0.6092
2001-06-20,0.6120
2001-06-21,0.6034
2001-06-22,0.6064
2001-06-25,0.6077
2001-06-26,0.6098
2001-06-27,0.6063
2001-06-28,0.5989
2001-06-29,0.5997
2001-07-02,0.5979
2001-07-03,0.6023
2001-07-05,0.5965
2001-07-06,0.6000
2001-07-09,0.6037
2001-07-10,0.6056
2001-07-11,0.6100
2001-07-12,0.6062
2001-07-13,0.6087
2001-07-16,0.6091
2001-07-17,0.6132
2001-07-18,0.6140
2001-07-19,0.6097
2001-07-20,0.6099
2001-07-23,0.6119
2001-07-24,0.6146
2001-07-25,0.6168
2001-07-26,0.6145
2001-07-27,0.6163
2001-07-30,0.6130
2001-07-31,0.6146
2001-08-01,0.6142
2001-08-02,0.6168
2001-08-03,0.6185
2001-08-06,0.6215
2001-08-07,0.6195
2001-08-08,0.6208
2001-08-09,0.6256
2001-08-10,0.6272
2001-08-13,0.6306
2001-08-14,0.6318
2001-08-15,0.6349
2001-08-16,0.6307
2001-08-17,0.6348
2001-08-20,0.6330
2001-08-21,0.6309
2001-08-22,0.6311
2001-08-23,0.6322
2001-08-24,0.6331
2001-08-27,0.6311
2001-08-28,0.6277
2001-08-29,0.6265
2001-08-30,0.6282
2001-08-31,0.6276
2001-09-04,0.6147
2001-09-05,0.6071
2001-09-06,0.6150
2001-09-07,0.6206
2001-09-10,0.6160
2001-09-11,0.6245
2001-09-12,0.6197
2001-09-13,0.6193
2001-09-14,0.6257
2001-09-17,0.6303
2001-09-18,0.6316
2001-09-19,0.6315
2001-09-20,0.6319
2001-09-21,0.6276
2001-09-24,0.6262
2001-09-25,0.6268
2001-09-26,0.6256
2001-09-27,0.6225
2001-09-28,0.6179
2001-10-01,0.6199
2001-10-02,0.6252
2001-10-03,0.6192
2001-10-04,0.6217
2001-10-05,0.6189
2001-10-08,0.6247
2001-10-09,0.6260
2001-10-10,0.6271
2001-10-11,0.6244
2001-10-12,0.6269
2001-10-15,0.6271
2001-10-16,0.6267
2001-10-17,0.6241
2001-10-18,0.6257
2001-10-19,0.6261
2001-10-22,0.6259
2001-10-23,0.6240
2001-10-24,0.6253
2001-10-25,0.6225
2001-10-26,0.6215
2001-10-29,0.6217
2001-10-30,0.6231
2001-10-31,0.6184
2001-11-01,0.6164
2001-11-02,0.6176
2001-11-05,0.6155
2001-11-06,0.6136
2001-11-07,0.6133
2001-11-08,0.6137
2001-11-09,0.6131
2001-11-12,0.6145
2001-11-13,0.6109
2001-11-14,0.6119
2001-11-15,0.6158
2001-11-16,0.6195
2001-11-19,0.6220
2001-11-20,0.6217
2001-11-21,0.6199
2001-11-23,0.6225
2001-11-26,0.6232
2001-11-27,0.6241
2001-11-28,0.6223
2001-11-29,0.6217
2001-11-30,0.6293
2001-12-03,0.6254
2001-12-04,0.6255
2001-12-05,0.6270
2001-12-06,0.6263
2001-12-07,0.6205
2001-12-10,0.6204
2001-12-11,0.6200
2001-12-12,0.6208
2001-12-13,0.6197
2001-12-14,0.6217
2001-12-17,0.6182
2001-12-18,0.6200
2001-12-19,0.6207
2001-12-20,0.6208
2001-12-21,0.6170
2001-12-24,0.6080
2001-12-26,0.6054
2001-12-27,0.6083
2001-12-28,0.6100
2001-12-31,0.6115
2002-01-02,0.6240
2002-01-03,0.6244
2002-01-04,0.6185
2002-01-07,0.6200
2002-01-08,0.6205
2002-01-09,0.6197
2002-01-10,0.6184
2002-01-11,0.6159
2002-01-14,0.6172
2002-01-15,0.6125
2002-01-16,0.6137
2002-01-17,0.6134
2002-01-18,0.6148
2002-01-22,0.6198
2002-01-23,0.6165
2002-01-24,0.6159
2002-01-25,0.6147
2002-01-28,0.6112
2002-01-29,0.6120
2002-01-30,0.6085
2002-01-31,0.6083
2002-02-01,0.6078
2002-02-04,0.6112
2002-02-05,0.6123
2002-02-06,0.6144
2002-02-07,0.6157
2002-02-08,0.6168
2002-02-11,0.6163
2002-02-12,0.6115
2002-02-13,0.6098
2002-02-14,0.6105
2002-02-15,0.6099
2002-02-19,0.6120
2002-02-20,0.6089
2002-02-21,0.6099
2002-02-22,0.6111
2002-02-25,0.6097
2002-02-26,0.6094
2002-02-27,0.6096
2002-02-28,0.6132
2002-03-01,0.6095
2002-03-04,0.6109
2002-03-05,0.6118
2002-03-06,0.6159
2002-03-07,0.6172
2002-03-08,0.6145
2002-03-11,0.6160
2002-03-12,0.6185
2002-03-13,0.6184
2002-03-14,0.6211
2002-03-15,0.6194
2002-03-18,0.6184
2002-03-19,0.6192
2002-03-20,0.6197
2002-03-21,0.6180
2002-03-22,0.6152
2002-03-25,0.6147
2002-03-26,0.6147
2002-03-27,0.6123
2002-03-28,0.6106
2002-04-01,0.6111
2002-04-02,0.6121
2002-04-03,0.6133
2002-04-04,0.6122
2002-04-05,0.6131
2002-04-08,0.6112
2002-04-09,0.6128
2002-04-10,0.6126
2002-04-11,0.6136
2002-04-12,0.6115
2002-04-15,0.6112
2002-04-16,0.6127
2002-04-17,0.6157
2002-04-18,0.6154
2002-04-19,0.6153
2002-04-22,0.6127
2002-04-23,0.6138
2002-04-24,0.6158
2002-04-25,0.6164
2002-04-26,0.6184
2002-04-29,0.6190
2002-04-30,0.6172
2002-05-01,0.6184
2002-05-02,0.6171
2002-05-03,0.6244
2002-05-06,0.6248
2002-05-07,0.6236
2002-05-08,0.6208
2002-05-09,0.6226
2002-05-10,0.6242
2002-05-13,0.6253
2002-05-14,0.6223
2002-05-15,0.6246
2002-05-16,0.6259
2002-05-17,0.6310
2002-05-20,0.6312
2002-05-21,0.6299
2002-05-22,0.6343
2002-05-23,0.6329
2002-05-24,0.6306
2002-05-28,0.6362
2002-05-29,0.6397
2002-05-30,0.6392
2002-05-31,0.6409
2002-06-03,0.6426
2002-06-04,0.6437
2002-06-05,0.6431
2002-06-06,0.6485
2002-06-07,0.6460
2002-06-10,0.6463
2002-06-11,0.6441
2002-06-12,0.6414
2002-06-13,0.6405
2002-06-14,0.6398
2002-06-17,0.6379
2002-06-18,0.6381
2002-06-19,0.6418
2002-06-20,0.6439
2002-06-21,0.6486
2002-06-24,0.6460
2002-06-25,0.6490
2002-06-26,0.6423
2002-06-27,0.6464
2002-06-28,0.6466
2002-07-01,0.6465
2002-07-02,0.6420
2002-07-03,0.6415
2002-07-05,0.6389
2002-07-08,0.6418
2002-07-09,0.6413
2002-07-10,0.6386
2002-07-11,0.6361
2002-07-12,0.6380
2002-07-15,0.6392
2002-07-16,0.6422
2002-07-17,0.6409
2002-07-18,0.6426
2002-07-19,0.6412
2002-07-22,0.6382
2002-07-23,0.6324
2002-07-24,0.6326
2002-07-25,0.6340
2002-07-26,0.6303
2002-07-29,0.6273
2002-07-30,0.6246
2002-07-31,0.6246
2002-08-01,0.6270
2002-08-02,0.6283
2002-08-05,0.6279
2002-08-06,0.6282
2002-08-07,0.6331
2002-08-08,0.6314
2002-08-09,0.6363
2002-08-12,0.6389
2002-08-13,0.6400
2002-08-14,0.6372
2002-08-15,0.6390
2002-08-16,0.6398
2002-08-19,0.6391
2002-08-20,0.6401
2002-08-21,0.6398
2002-08-22,0.6367
2002-08-23,0.6398
2002-08-26,0.6385
2002-08-27,0.6404
2002-08-28,0.6379
2002-08-29,0.6356
2002-08-30,0.6330
2002-09-03,0.6369
2002-09-04,0.6341
2002-09-05,0.6327
2002-09-06,0.6291
2002-09-09,0.6289
2002-09-10,0.6269
2002-09-11,0.6279
2002-09-12,0.6286
2002-09-13,0.6264
2002-09-16,0.6288
2002-09-17,0.6318
2002-09-18,0.6307
2002-09-19,0.6335
2002-09-20,0.6316
2002-09-23,0.6305
2002-09-24,0.6293
2002-09-25,0.6269
2002-09-26,0.6266
2002-09-27,0.6278
2002-09-30,0.6288
2002-10-01,0.6274
2002-10-02,0.6283
2002-10-03,0.6286
2002-10-04,0.6252
2002-10-07,0.6274
2002-10-08,0.6298
2002-10-09,0.6322
2002-10-10,0.6303
2002-10-11,0.6319
2002-10-14,0.6332
2002-10-15,0.6318
2002-10-16,0.6313
2002-10-17,0.6259
2002-10-18,0.6284
2002-10-21,0.6309
2002-10-22,0.6322
2002-10-23,0.6301
2002-10-24,0.6289
2002-10-25,0.6292
2002-10-28,0.6311
2002-10-29,0.6312
2002-10-30,0.6313
2002-10-31,0.6327
2002-11-01,0.6364
2002-11-04,0.6406
2002-11-05,0.6395
2002-11-06,0.6414
2002-11-07,0.6386
2002-11-08,0.6370
2002-11-11,0.6364
2002-11-12,0.6367
2002-11-13,0.6353
2002-11-14,0.6359
2002-11-15,0.6386
2002-11-18,0.6378
2002-11-19,0.6349
2002-11-20,0.6367
2002-11-21,0.6334
2002-11-22,0.6305
2002-11-25,0.6337
2002-11-26,0.6398
2002-11-27,0.6400
2002-11-29,0.6382
2002-12-02,0.6395
2002-12-03,0.6343
2002-12-04,0.6373
2002-12-05,0.6368
2002-12-06,0.6402
2002-12-09,0.6394
2002-12-10,0.6409
2002-12-11,0.6391
2002-12-12,0.6437
2002-12-13,0.6437
2002-12-16,0.6425
2002-12-17,0.6426
2002-12-18,0.6402
2002-12-19,0.6403
2002-12-20,0.6410
2002-12-23,0.6435
2002-12-24,0.6462
2002-12-26,0.6483
2002-12-27,0.6508
2002-12-30,0.6545
2002-12-31,0.6506
2003-01-02,0.6493
2003-01-03,0.6470
2003-01-06,0.6501
2003-01-07,0.6487
2003-01-08,0.6505
2003-01-09,0.6522
2003-01-10,0.6580
2003-01-13,0.6584
2003-01-14,0.6572
2003-01-15,0.6575
2003-01-16,0.6588
2003-01-17,0.6612
2003-01-21,0.6626
2003-01-22,0.6620
2003-01-23,0.6619
2003-01-24,0.6629
2003-01-27,0.6627
2003-01-28,0.6592
2003-01-29,0.6578
2003-01-30,0.6535
2003-01-31,0.6532
2003-02-03,0.6557
2003-02-04,0.6602
2003-02-05,0.6568
2003-02-06,0.6610
2003-02-07,0.6631
2003-02-10,0.6597
2003-02-11,0.6629
2003-02-12,0.6626
2003-02-13,0.6683
2003-02-14,0.6680
2003-02-18,0.6717
2003-02-19,0.6726
2003-02-20,0.6787
2003-02-21,0.6823
2003-02-24,0.6800
2003-02-25,0.6837
2003-02-26,0.6806
2003-02-27,0.6803
2003-02-28,0.6869
2003-03-03,0.6896
2003-03-04,0.6884
2003-03-05,0.6841
2003-03-06,0.6838
2003-03-07,0.6866
2003-03-10,0.6902
2003-03-11,0.6864
2003-03-12,0.6815
2003-03-13,0.6734
2003-03-14,0.6789
2003-03-17,0.6764
2003-03-18,0.6791
2003-03-19,0.6752
2003-03-20,0.6773
2003-03-21,0.6733
2003-03-24,0.6755
2003-03-25,0.6770
2003-03-26,0.6790
2003-03-27,0.6830
2003-03-28,0.6847
2003-03-31,0.6901
2003-04-01,0.6914
2003-04-02,0.6868
2003-04-03,0.6840
2003-04-04,0.6871
2003-04-07,0.6879
2003-04-08,0.6888
2003-04-09,0.6889
2003-04-10,0.6857
2003-04-11,0.6848
2003-04-14,0.6841
2003-04-15,0.6874
2003-04-16,0.6904
2003-04-17,0.6924
2003-04-21,0.6950
2003-04-22,0.6950
2003-04-23,0.6908
2003-04-24,0.6921
2003-04-25,0.6932
2003-04-28,0.6913
2003-04-29,0.6946
2003-04-30,0.6988
2003-05-01,0.6970
2003-05-02,0.6999
2003-05-05,0.7025
2003-05-06,0.7075
2003-05-07,0.7108
2003-05-08,0.7172
2003-05-09,0.7155
2003-05-12,0.7177
2003-05-13,0.7162
2003-05-14,0.7102
2003-05-15,0.7016
2003-05-16,0.7142
2003-05-19,0.7133
2003-05-20,0.7131
2003-05-21,0.7109
2003-05-22,0.7153
2003-05-23,0.7234
2003-05-27,0.7208
2003-05-28,0.7169
2003-05-29,0.7196
2003-05-30,0.7199
2003-06-02,0.7174
2003-06-03,0.7203
2003-06-04,0.7140
2003-06-05,0.7128
2003-06-06,0.7037
2003-06-09,0.7117
2003-06-10,0.7065
2003-06-11,0.7051
2003-06-12,0.7050
2003-06-13,0.7088
2003-06-16,0.7051
2003-06-17,0.6995
2003-06-18,0.6964
2003-06-19,0.6977
2003-06-20,0.6977
2003-06-23,0.6926
2003-06-24,0.6916
2003-06-25,0.6892
2003-06-26,0.6872
2003-06-27,0.6933
2003-06-30,0.6952
2003-07-01,0.6951
2003-07-02,0.6924
2003-07-03,0.6887
2003-07-07,0.6858
2003-07-08,0.6917
2003-07-09,0.6925
2003-07-10,0.6959
2003-07-11,0.6923
2003-07-14,0.6982
